//X,Y,Z,Scalar field
473245.30999756,5370967.78002930,45.97999954,1.000000
473245.59997559,5370965.98999023,58.11999893,1.000000
473244.78997803,5370968.11999512,45.77000046,2.000000
473245.04998779,5370966.40002441,57.41999817,1.000000
473244.27001953,5370968.42999268,45.66999817,2.000000
473244.58001709,5370966.63000488,57.72000122,1.000000
473244.19000244,5370967.63000488,51.95000076,1.000000
473243.76000977,5370968.75000000,45.47999954,2.000000
473244.26000977,5370966.44000244,60.52000046,1.000000
473243.22998047,5370969.09002686,45.27000046,2.000000
473243.77001953,5370966.71002197,60.61999893,1.000000
473243.20001221,5370967.19000244,59.45999908,1.000000
473242.77001953,5370967.33001709,60.31000137,1.000000
473242.17999268,5370967.86999512,58.84999847,1.000000
473241.55999756,5370969.42999268,49.91999817,1.000000
473241.58001709,5370968.41998291,57.36999893,1.000000
473241.07000732,5370969.69000244,50.08000183,1.000000
473240.75000000,5370969.53997803,52.61000061,1.000000
473240.44000244,5370969.40002441,54.97000122,1.000000
473240.11999512,5370970.19000244,50.49000168,1.000000
473239.94000244,5370969.71002197,54.86000061,1.000000
473239.54998779,5370969.75000000,56.22000122,1.000000
473239.19000244,5370969.73999023,57.84999847,1.000000
473239.11999512,5370969.01000977,63.56000137,1.000000
473238.63000488,5370970.17999268,56.95999908,1.000000
473238.66998291,5370969.21002197,64.00000000,1.000000
473238.34997559,5370969.97998047,59.70000076,1.000000
473238.17999268,5370969.53997803,63.72000122,1.000000
473237.59002686,5370970.05999756,62.38000107,1.000000
473237.13000488,5370970.27001953,62.77000046,1.000000
473236.83001709,5370970.15002441,65.00000000,1.000000
473236.30999756,5370970.51000977,64.58000183,1.000000
473235.83001709,5370970.77001953,64.62999725,1.000000
473235.28997803,5370971.17999268,63.97999954,1.000000
473234.80999756,5370971.44000244,64.08999634,1.000000
473234.28997803,5370971.82000732,63.54000092,1.000000
473233.71002197,5370973.13000488,56.29999924,1.000000
473233.91998291,5370971.83001709,65.05999756,1.000000
473233.45001221,5370972.07000732,65.27999878,1.000000
473233.04998779,5370972.16998291,66.30000305,1.000000
473232.60998535,5370972.32000732,67.05999756,1.000000
473232.21002197,5370972.40997314,68.12999725,1.000000
473231.78002930,5370972.57000732,68.75000000,1.000000
473231.09997559,5370973.26000977,66.58000183,1.000000
473230.45001221,5370973.90002441,64.65000153,1.000000
473230.05999756,5370973.96002197,65.83000183,1.000000
473231.28997803,5370973.65997314,66.80999756,1.000000
473231.92999268,5370973.02001953,68.81999969,1.000000
473232.30999756,5370972.96997070,67.61000061,1.000000
473232.65997314,5370972.96997070,66.11000061,1.000000
473233.10998535,5370972.75000000,65.77999878,1.000000
473232.77001953,5370973.50000000,61.68000031,1.000000
473233.47998047,5370972.72998047,64.43000031,1.000000
473233.96002197,5370972.41998291,64.61000061,1.000000
473233.45001221,5370973.58001709,58.18999863,1.000000
473234.42999268,5370972.16998291,64.48000336,1.000000
473234.83001709,5370972.08001709,63.43999863,1.000000
473235.34997559,5370971.69000244,64.08000183,1.000000
473235.88000488,5370971.30999756,64.66999817,1.000000
473236.42999268,5370970.85998535,65.66000366,1.000000
473236.89001465,5370970.60998535,65.55999756,1.000000
473237.28002930,5370970.53002930,64.48000336,1.000000
473237.64001465,5370970.52001953,62.99000168,1.000000
473238.15002441,5370970.15002441,63.61000061,1.000000
473238.65002441,5370969.80999756,63.99000168,1.000000
473239.15002441,5370969.44000244,64.52999878,1.000000
473239.10998535,5370970.40997314,57.54999924,1.000000
473239.57000732,5370970.16998291,57.34999847,1.000000
473240.00000000,5370969.97998047,56.90999985,1.000000
473240.55999756,5370969.52001953,57.97999954,1.000000
473240.20001221,5370970.36999512,53.11999893,1.000000
473240.98999023,5370969.32000732,57.52999878,1.000000
473240.65997314,5370970.14001465,52.90999985,1.000000
473240.42999268,5370970.70001221,49.72000122,1.000000
473241.47998047,5370969.01000977,57.79999924,1.000000
473241.17999268,5370969.76000977,53.49000168,1.000000
473241.94000244,5370968.78997803,57.49000168,1.000000
473241.41998291,5370970.05999756,50.20999908,1.000000
473241.23999023,5370970.51000977,47.65000153,1.000000
473242.46002197,5370968.40002441,58.13000107,1.000000
473241.90997314,5370969.77001953,50.27000046,1.000000
473241.71997070,5370970.26000977,47.50999832,1.000000
473243.01000977,5370967.90997314,59.38000107,1.000000
473243.45001221,5370967.76000977,58.65000153,1.000000
473242.46002197,5370970.26000977,44.29000092,2.000000
473244.03997803,5370967.19000244,60.33000183,1.000000
473244.44000244,5370967.10998535,59.22999954,1.000000
473243.50000000,5370969.53002930,45.31000137,2.000000
473244.78997803,5370967.17999268,57.22000122,1.000000
473244.44000244,5370968.07000732,52.06000137,1.000000
473243.98999023,5370969.22998047,45.38000107,2.000000
473245.29998779,5370966.82000732,57.68999863,1.000000
473244.50000000,5370968.90002441,45.68999863,1.000000
473245.83001709,5370966.42999268,58.31999969,1.000000
473245.00000000,5370968.60998535,45.68999863,2.000000
473245.51000977,5370968.28997803,45.90000153,2.000000
473246.01000977,5370967.98999023,46.00000000,2.000000
473247.33001709,5370965.51000977,58.75999832,1.000000
473246.51000977,5370967.70001221,46.00000000,2.000000
473247.82000732,5370965.21997070,58.81999969,1.000000
473247.00000000,5370967.40997314,46.00999832,2.000000
473248.19000244,5370965.23999023,57.06999969,1.000000
473247.50000000,5370967.10998535,46.09999847,2.000000
473248.63000488,5370965.09002686,56.27999878,1.000000
473249.21002197,5370964.53997803,57.90000153,1.000000
473249.59002686,5370964.53997803,56.25999832,1.000000
473250.00000000,5370964.46002197,55.13999939,1.000000
473250.35998535,5370964.48999023,53.33000183,1.000000
473250.17999268,5370965.00000000,50.29999924,1.000000
473250.65002441,5370964.77001953,50.02000046,1.000000
473251.29998779,5370965.08001709,44.97999954,2.000000
473251.77001953,5370964.82000732,44.84999847,2.000000
473252.23999023,5370964.54998779,44.81999969,1.000000
473252.69000244,5370964.33001709,44.56000137,2.000000
473254.05999756,5370964.83001709,44.61999893,2.000000
473253.57000732,5370965.09997559,44.68999863,2.000000
473253.07000732,5370965.36999512,44.83000183,1.000000
473252.57000732,5370965.65002441,44.90999985,1.000000
473252.17999268,5370965.64001465,46.70000076,1.000000
473251.80999756,5370965.54998779,48.95999908,1.000000
473251.40002441,5370965.60998535,50.27999878,1.000000
473250.91998291,5370965.84002686,50.63000107,1.000000
473250.60998535,5370966.71997070,45.43999863,2.000000
473250.60998535,5370965.61999512,53.65000153,1.000000
473250.23999023,5370965.57000732,55.56999969,1.000000
473249.78997803,5370965.75000000,56.22000122,1.000000
473249.36999512,5370965.84002686,57.33000183,1.000000
473248.85998535,5370966.20001221,56.86999893,1.000000
473248.34997559,5370966.53997803,56.52000046,1.000000
473248.03002930,5370966.38000488,59.15000153,1.000000
473247.65997314,5370967.35998535,53.38999939,1.000000
473247.20001221,5370968.59997559,46.18999863,1.000000
473247.54998779,5370966.63000488,59.29999924,1.000000
473247.09002686,5370967.84997559,52.18999863,1.000000
473246.70001221,5370968.90997314,46.04999924,2.000000
473247.09997559,5370966.82000732,59.84000015,1.000000
473246.59002686,5370968.15002441,52.11000061,1.000000
473246.20001221,5370969.20001221,46.04000092,1.000000
473245.69000244,5370969.53002930,45.75999832,2.000000
473245.84002686,5370968.10998535,55.68000031,1.000000
473245.16998291,5370969.84997559,45.59000015,2.000000
473245.11999512,5370969.00000000,52.22000122,1.000000
473244.65997314,5370970.16998291,45.40999985,2.000000
473244.92999268,5370968.50000000,56.70999908,1.000000
473244.17999268,5370970.42999268,45.59999847,1.000000
473244.45001221,5370968.75000000,56.91999817,1.000000
473243.65002441,5370970.77001953,45.29000092,2.000000
473243.88000488,5370969.22998047,55.79999924,1.000000
473243.14001465,5370971.09997559,45.09999847,2.000000
473243.53002930,5370969.15997314,57.86000061,1.000000
473243.30999756,5370969.72998047,54.59999847,1.000000
473242.78002930,5370970.09997559,54.13000107,1.000000
473242.03002930,5370971.95001221,43.52000046,2.000000
473242.55999756,5370969.71002197,57.97999954,1.000000
473242.16998291,5370970.65997314,52.54999924,1.000000
473241.48999023,5370972.34997559,42.88000107,2.000000
473242.03002930,5370970.09002686,57.40999985,1.000000
473241.71997070,5370970.85998535,52.97999954,1.000000
473240.96002197,5370972.71997070,42.40000153,2.000000
473241.54998779,5370970.35998535,57.45000076,1.000000
473241.21002197,5370971.19000244,52.75000000,1.000000
473241.09002686,5370970.59997559,57.68000031,1.000000
473240.70001221,5370971.54998779,52.29000092,1.000000
473240.23999023,5370972.65002441,46.06000137,1.000000
473240.70001221,5370970.63000488,59.13999939,1.000000
473240.26000977,5370971.70001221,53.08000183,1.000000
473239.77001953,5370972.86999512,46.43000031,1.000000
473240.29998779,5370970.71997070,60.22000122,1.000000
473239.79998779,5370971.90997314,53.45999908,1.000000
473239.86999512,5370970.86999512,60.90999985,1.000000
473239.30999756,5370972.21997070,53.29999924,1.000000
473239.52001953,5370970.84002686,62.70000076,1.000000
473239.03997803,5370971.09997559,62.81999969,1.000000
473238.75000000,5370970.91998291,65.36000061,1.000000
473238.25000000,5370971.23999023,65.20999908,1.000000
473237.79998779,5370971.44000244,65.62999725,1.000000
473237.41998291,5370971.48999023,66.90000153,1.000000
473236.96997070,5370971.67999268,67.44999695,1.000000
473236.28002930,5370972.41998291,64.91000366,1.000000
473235.88000488,5370973.34002686,59.79000092,1.000000
473235.69000244,5370972.95001221,63.54000092,1.000000
473235.19000244,5370973.25000000,63.41999817,1.000000
473234.64001465,5370973.69000244,62.56000137,1.000000
473234.07000732,5370974.15002441,61.58000183,1.000000
473233.83001709,5370973.86999512,64.66999817,1.000000
473233.34997559,5370974.15002441,64.66999817,1.000000
473232.98999023,5370974.15002441,66.27999878,1.000000
473234.32000732,5370974.25000000,63.81999969,1.000000
473235.21997070,5370973.80999756,63.22000122,1.000000
473235.71002197,5370973.52001953,63.25000000,1.000000
473235.46002197,5370974.09002686,60.11000061,1.000000
473236.09002686,5370973.46002197,62.08000183,1.000000
473236.83001709,5370972.57000732,65.50000000,1.000000
473237.33001709,5370972.26000977,65.73000336,1.000000
473237.70001221,5370972.21997070,64.43000031,1.000000
473238.16998291,5370971.94000244,64.44999695,1.000000
473238.61999512,5370971.72998047,64.11000061,1.000000
473238.96997070,5370971.75000000,62.45000076,1.000000
473239.39001465,5370971.59997559,61.79999924,1.000000
473239.11999512,5370972.22998047,58.27000046,1.000000
473239.90002441,5370971.22998047,62.31999969,1.000000
473239.54998779,5370972.05999756,57.63000107,1.000000
473240.36999512,5370970.96002197,62.34000015,1.000000
473240.84002686,5370970.67999268,62.38999939,1.000000
473240.21997070,5370972.16998291,53.95000076,1.000000
473240.65002441,5370972.00000000,53.36999893,1.000000
473241.08001709,5370971.84002686,52.75000000,1.000000
473241.55999756,5370971.54998779,52.84000015,1.000000
473242.35998535,5370970.47998047,57.40000153,1.000000
473242.00000000,5370971.34997559,52.40000153,1.000000
473242.40997314,5370971.23999023,51.47999954,1.000000
473241.85998535,5370972.59997559,43.70999908,1.000000
473243.16998291,5370970.26000977,55.50999832,1.000000
473242.77001953,5370971.25000000,49.84999847,1.000000
473242.34997559,5370972.29998779,43.86999893,1.000000
473243.58001709,5370970.14001465,54.65000153,1.000000
473242.88000488,5370971.90002441,44.56999969,2.000000
473244.11999512,5370969.69000244,55.68000031,1.000000
473243.39001465,5370971.53002930,45.13999939,2.000000
473243.89001465,5370971.21997070,45.31000137,2.000000
473244.39001465,5370970.89001465,45.56999969,1.000000
473244.85998535,5370970.63000488,45.49000168,2.000000
473246.02001953,5370968.60998535,55.59000015,1.000000
473245.34997559,5370970.34002686,45.52999878,2.000000
473246.48999023,5370968.35998535,55.45000076,1.000000
473245.84997559,5370970.03002930,45.75000000,2.000000
473246.34997559,5370969.71002197,45.97999954,2.000000
473247.21997070,5370968.39001465,52.02000046,1.000000
473246.84002686,5370969.40002441,46.13000107,1.000000
473247.71002197,5370968.09002686,52.20999908,1.000000
473247.33001709,5370969.09002686,46.33000183,1.000000
473248.35998535,5370967.38000488,54.70999908,1.000000
473248.14001465,5370967.96997070,51.24000168,1.000000
473247.80999756,5370968.84002686,46.13000107,2.000000
473248.86999512,5370967.02001953,55.20000076,1.000000
473249.50000000,5370966.30999756,57.74000168,1.000000
473249.34002686,5370966.77001953,55.04999924,1.000000
473249.84997559,5370966.40002441,55.59999847,1.000000
473250.26000977,5370966.30999756,54.52000046,1.000000
473250.67999268,5370966.19000244,53.63999939,1.000000
473251.11999512,5370966.02001953,52.97999954,1.000000
473250.66998291,5370967.28997803,45.45999908,2.000000
473251.50000000,5370966.00000000,51.50999832,1.000000
473251.13000488,5370967.03997803,45.33000183,2.000000
473251.95001221,5370965.78002930,51.18000031,1.000000
473251.70001221,5370966.50000000,46.90999985,1.000000
473252.40997314,5370965.55999756,50.86000061,1.000000
473252.23999023,5370966.04998779,47.95999908,1.000000
473252.07000732,5370966.52001953,45.13000107,1.000000
473252.53002930,5370966.28997803,44.90999985,2.000000
473253.02001953,5370966.01000977,44.91999817,1.000000
473253.48999023,5370965.75000000,44.79000092,2.000000
473253.96002197,5370965.50000000,44.68000031,2.000000
473254.44000244,5370965.22998047,44.61000061,2.000000
473254.91998291,5370964.96002197,44.54000092,2.000000
473257.46997070,5370964.75000000,44.61000061,1.000000
473256.48999023,5370965.36999512,44.25000000,2.000000
473255.54998779,5370965.85998535,44.66999817,1.000000
473255.07000732,5370966.09997559,44.93000031,1.000000
473254.58001709,5370966.36999512,45.00000000,2.000000
473254.10998535,5370966.63000488,45.15999985,1.000000
473254.44000244,5370964.52001953,59.54000092,1.000000
473253.59997559,5370966.92999268,45.11000061,2.000000
473253.10998535,5370967.19000244,45.24000168,1.000000
473252.60998535,5370967.48999023,45.20000076,2.000000
473252.10998535,5370967.77001953,45.25999832,2.000000
473252.00000000,5370966.96997070,51.75000000,1.000000
473251.60998535,5370968.07000732,45.24000168,2.000000
473251.50000000,5370967.21997070,52.02999878,1.000000
473251.10998535,5370968.30999756,45.54999924,1.000000
473250.60998535,5370968.58001709,45.72999954,1.000000
473250.16998291,5370968.67999268,46.91999817,1.000000
473249.65997314,5370968.96997070,46.97000122,1.000000
473249.63000488,5370967.96002197,54.65999985,1.000000
473249.08001709,5370969.41998291,46.04999924,1.000000
473249.03997803,5370968.47998047,53.31999969,1.000000
473248.58001709,5370969.71997070,46.04000092,2.000000
473248.07000732,5370969.98999023,46.18000031,1.000000
473247.55999756,5370970.28997803,46.18999863,1.000000
473247.05999756,5370970.58001709,46.20999908,1.000000
473246.53002930,5370970.91998291,45.93000031,1.000000
473246.02001953,5370971.25000000,45.74000168,2.000000
473245.52001953,5370971.53997803,45.68999863,2.000000
473245.02001953,5370971.82000732,45.77000046,1.000000
473244.51000977,5370972.15002441,45.47999954,1.000000
473244.00000000,5370972.47998047,45.24000168,1.000000
473243.47998047,5370972.83001709,44.90000153,1.000000
473242.94000244,5370973.21997070,44.25999832,2.000000
473242.40997314,5370973.60998535,43.75000000,1.000000
473242.57000732,5370972.27001953,53.00999832,1.000000
473241.90002441,5370973.91998291,43.61000061,1.000000
473242.09997559,5370972.50000000,53.34000015,1.000000
473241.41998291,5370974.15997314,43.88000107,1.000000
473241.73999023,5370972.46997070,55.15999985,1.000000
473241.34997559,5370972.50000000,56.65000153,1.000000
473241.05999756,5370972.29998779,59.40999985,1.000000
473240.59997559,5370972.50000000,59.90000153,1.000000
473240.14001465,5370972.69000244,60.45000076,1.000000
473239.45001221,5370973.41998291,57.95999908,1.000000
473239.40002441,5370972.65997314,63.86000061,1.000000
473238.84997559,5370973.08001709,63.09999847,1.000000
473238.25000000,5370973.60998535,61.77000046,1.000000
473237.78002930,5370973.83001709,62.15999985,1.000000
473237.34002686,5370974.01000977,62.68999863,1.000000
473236.88000488,5370974.22998047,63.11000061,1.000000
473238.26000977,5370974.15997314,61.65000153,1.000000
473238.78002930,5370973.78997803,62.18999863,1.000000
473239.27001953,5370973.46997070,62.45999908,1.000000
473239.84002686,5370972.97998047,63.65999985,1.000000
473239.85998535,5370973.77001953,57.63000107,1.000000
473240.48999023,5370973.13000488,59.74000168,1.000000
473240.15997314,5370973.91998291,55.25999832,1.000000
473240.92999268,5370972.95001221,59.15000153,1.000000
473241.46997070,5370972.53002930,59.95999908,1.000000
473241.78002930,5370972.64001465,57.79999924,1.000000
473241.46997070,5370973.38000488,53.59000015,1.000000
473242.25000000,5370972.40997314,57.54999924,1.000000
473241.96997070,5370973.07000732,53.77000046,1.000000
473242.41998291,5370972.86999512,53.36999893,1.000000
473242.20001221,5370974.28997803,43.68999863,1.000000
473242.69000244,5370974.01000977,43.70000076,2.000000
473243.20001221,5370973.64001465,44.25000000,2.000000
473243.71997070,5370973.28002930,44.70999908,2.000000
473244.22998047,5370972.91998291,45.15000153,2.000000
473244.71997070,5370972.61999512,45.31999969,2.000000
473245.22998047,5370972.28002930,45.65999985,1.000000
473245.71002197,5370972.00000000,45.70999908,2.000000
473246.19000244,5370971.71002197,45.81000137,1.000000
473246.67999268,5370971.41998291,45.84000015,2.000000
473247.17999268,5370971.09002686,46.15999985,1.000000
473247.65997314,5370970.82000732,46.13000107,2.000000
473248.14001465,5370970.53002930,46.18999863,1.000000
473248.61999512,5370970.27001953,46.11000061,1.000000
473249.09997559,5370970.01000977,45.97999954,2.000000
473249.58001709,5370969.75000000,45.81000137,2.000000
473250.04998779,5370969.50000000,45.68000031,2.000000
473250.53997803,5370969.21002197,45.70000076,1.000000
473251.03002930,5370968.92999268,45.68999863,1.000000
473251.84002686,5370967.77001953,50.93000031,1.000000
473251.51000977,5370968.69000244,45.47999954,2.000000
473252.23999023,5370967.71997070,49.54000092,1.000000
473251.98999023,5370968.41998291,45.40000153,1.000000
473252.47998047,5370968.15002441,45.27999878,2.000000
473252.96997070,5370967.85998535,45.38000107,1.000000
473253.45001221,5370967.59002686,45.25999832,1.000000
473253.94000244,5370967.30999756,45.29000092,1.000000
473254.78997803,5370965.95001221,51.81000137,1.000000
473254.40997314,5370967.04998779,45.22000122,1.000000
473254.89001465,5370966.78002930,45.15000153,1.000000
473255.90997314,5370964.90997314,54.77000046,1.000000
473255.34997559,5370966.54998779,44.86000061,2.000000
473256.40002441,5370964.58001709,55.06999969,1.000000
473255.83001709,5370966.28997803,44.77000046,1.000000
473256.84002686,5370964.40002441,54.52999878,1.000000
473256.28002930,5370966.08001709,44.40000153,2.000000
473257.19000244,5370964.46997070,52.50000000,1.000000
473256.78002930,5370965.71997070,44.95000076,1.000000
473257.76000977,5370965.09002686,45.45000076,1.000000
473258.26000977,5370964.69000244,46.22000122,1.000000
473258.73999023,5370964.41998291,46.18999863,1.000000
473261.20001221,5370964.45001221,45.00999832,1.000000
473260.71997070,5370964.64001465,45.63000107,1.000000
473260.21997070,5370964.92999268,45.63999939,1.000000
473259.71002197,5370965.26000977,45.36999893,1.000000
473259.21002197,5370965.55999756,45.34999847,1.000000
473258.75000000,5370965.71002197,46.16999817,1.000000
473258.69000244,5370964.67999268,54.16999817,1.000000
473258.16998291,5370966.28002930,44.47000122,1.000000
473258.21002197,5370964.91998291,54.50000000,1.000000
473257.69000244,5370966.50000000,44.90000153,1.000000
473257.67999268,5370965.28997803,53.95000076,1.000000
473257.16998291,5370966.83001709,44.66999817,1.000000
473257.22998047,5370965.46997070,54.58000183,1.000000
473256.69000244,5370967.09002686,44.81999969,1.000000
473256.71997070,5370965.80999756,54.27999878,1.000000
473256.21002197,5370967.29998779,45.25000000,1.000000
473256.17999268,5370966.25000000,53.31999969,1.000000
473255.71002197,5370967.60998535,45.15000153,2.000000
473255.64001465,5370966.65002441,52.65000153,1.000000
473255.21997070,5370967.86999512,45.34999847,1.000000
473255.19000244,5370966.80999756,53.40000153,1.000000
473254.72998047,5370968.15002441,45.38000107,1.000000
473254.70001221,5370967.09997559,53.36999893,1.000000
473254.21997070,5370968.46002197,45.22000122,2.000000
473253.72998047,5370968.73999023,45.31999969,1.000000
473253.60998535,5370967.95001221,51.74000168,1.000000
473253.21997070,5370969.03997803,45.27000046,2.000000
473253.09002686,5370968.32000732,51.22999954,1.000000
473252.73999023,5370969.28997803,45.47000122,1.000000
473252.40002441,5370969.14001465,48.11000061,1.000000
473251.91998291,5370969.38000488,48.38000107,1.000000
473251.36999512,5370969.80999756,47.54999924,1.000000
473250.88000488,5370970.07000732,47.72999954,1.000000
473250.34997559,5370970.46002197,47.11999893,1.000000
473249.77001953,5370970.96997070,45.81999969,2.000000
473249.27001953,5370971.25000000,45.88000107,2.000000
473248.79998779,5370971.50000000,46.08000183,1.000000
473248.28997803,5370971.79998779,46.02999878,1.000000
473247.79998779,5370972.08001709,46.08000183,1.000000
473247.29998779,5370972.38000488,45.95999908,1.000000
473246.78997803,5370972.69000244,45.86000061,2.000000
473246.33001709,5370972.89001465,46.38000107,1.000000
473245.89001465,5370973.04998779,47.04999924,1.000000
473245.39001465,5370973.35998535,46.95999908,1.000000
473244.88000488,5370973.67999268,46.75000000,1.000000
473244.40002441,5370973.95001221,46.81000137,1.000000
473243.29998779,5370973.86999512,52.18000031,1.000000
473242.82000732,5370974.13000488,52.36000061,1.000000
473242.10998535,5370974.03002930,56.22999954,1.000000
473241.65002441,5370974.21997070,56.79000092,1.000000
473240.53997803,5370974.19000244,61.81999969,1.000000
473243.78002930,5370974.10998535,52.63000107,1.000000
473244.83001709,5370974.21002197,47.33000183,1.000000
473245.40997314,5370973.66998291,48.90999985,1.000000
473245.76000977,5370973.70001221,47.11000061,1.000000
473246.25000000,5370973.39001465,47.33000183,1.000000
473246.67999268,5370973.23999023,46.59999847,1.000000
473247.15002441,5370973.00000000,46.40000153,1.000000
473247.59002686,5370972.82000732,45.83000183,2.000000
473248.09002686,5370972.51000977,46.00000000,1.000000
473248.57000732,5370972.25000000,45.90999985,1.000000
473249.04998779,5370971.97998047,45.86000061,1.000000
473249.53997803,5370971.71002197,45.77999878,2.000000
473250.03002930,5370971.41998291,45.77999878,2.000000
473250.53997803,5370971.04998779,46.33000183,1.000000
473251.42999268,5370969.69000244,52.68999863,1.000000
473251.11999512,5370970.53997803,47.65000153,1.000000
473251.89001465,5370969.48999023,52.20000076,1.000000
473251.60998535,5370970.26000977,47.68000031,1.000000
473252.39001465,5370969.17999268,52.36000061,1.000000
473251.97998047,5370970.32000732,45.65000153,2.000000
473252.65002441,5370969.53002930,48.63000107,1.000000
473253.32000732,5370968.71997070,51.83000183,1.000000
473252.94000244,5370969.78002930,45.52999878,1.000000
473253.75000000,5370968.59002686,50.88000107,1.000000
473253.42999268,5370969.51000977,45.40000153,1.000000
473254.21002197,5370968.39001465,50.41999817,1.000000
473253.90997314,5370969.25000000,45.29000092,2.000000
473254.61999512,5370968.29998779,49.31999969,1.000000
473254.38000488,5370968.98999023,45.22000122,2.000000
473255.34002686,5370967.34002686,53.45000076,1.000000
473255.11999512,5370967.96997070,49.65999985,1.000000
473254.86999512,5370968.69000244,45.34999847,1.000000
473255.79998779,5370967.10998535,53.18000031,1.000000
473255.34002686,5370968.42999268,45.22000122,2.000000
473256.26000977,5370966.84997559,53.11999893,1.000000
473255.82000732,5370968.15002441,45.29000092,1.000000
473256.69000244,5370966.71002197,52.31999969,1.000000
473256.29998779,5370967.85998535,45.38999939,1.000000
473257.23999023,5370966.17999268,53.90000153,1.000000
473256.78002930,5370967.54998779,45.59000015,1.000000
473257.75000000,5370965.82000732,54.43000031,1.000000
473257.28997803,5370967.17999268,46.16999817,1.000000
473258.16998291,5370965.67999268,53.63999939,1.000000
473257.75000000,5370966.95001221,45.91999817,1.000000
473258.63000488,5370965.42999268,53.54000092,1.000000
473258.22998047,5370966.64001465,46.15999985,1.000000
473259.36999512,5370964.35998535,58.36999893,1.000000
473259.16998291,5370964.96002197,54.72999954,1.000000
473258.71997070,5370966.33001709,46.36000061,1.000000
473258.59002686,5370966.75000000,43.79999924,2.000000
473259.61999512,5370964.73999023,54.40999985,1.000000
473259.14001465,5370966.22998047,45.29999924,1.000000
473260.03002930,5370964.59997559,53.65000153,1.000000
473259.60998535,5370965.92999268,45.56000137,1.000000
473260.51000977,5370964.34997559,53.54000092,1.000000
473260.08001709,5370965.71002197,45.20999908,1.000000
473260.58001709,5370965.34997559,45.68000031,1.000000
473261.04998779,5370965.10998535,45.47000122,1.000000
473261.53997803,5370964.83001709,45.45999908,1.000000
473262.09997559,5370964.32000732,46.84999847,1.000000
473262.42999268,5370964.52001953,43.91999817,2.000000
473264.66998291,5370964.32000732,45.33000183,1.000000
473264.10998535,5370964.84997559,43.75000000,2.000000
473263.19000244,5370965.20001221,45.13999939,1.000000
473262.80999756,5370965.15002441,47.20000076,1.000000
473262.59002686,5370964.53002930,52.79000092,1.000000
473262.13000488,5370964.76000977,53.09999847,1.000000
473261.65997314,5370966.26000977,43.90999985,2.000000
473261.59997559,5370965.14001465,52.58000183,1.000000
473261.20001221,5370966.40002441,44.79000092,1.000000
473261.09997559,5370965.44000244,52.49000168,1.000000
473260.72998047,5370966.60998535,45.27999878,1.000000
473260.59002686,5370965.79998779,52.04000092,1.000000
473260.28002930,5370966.77001953,46.09000015,1.000000
473260.23999023,5370965.63000488,54.81000137,1.000000
473259.77001953,5370967.05999756,46.06999969,1.000000
473259.71002197,5370966.02001953,54.20000076,1.000000
473259.22998047,5370967.46997070,45.34999847,1.000000
473259.20001221,5370966.35998535,53.86999893,1.000000
473258.75000000,5370967.71002197,45.65999985,1.000000
473258.69000244,5370966.65997314,53.81000137,1.000000
473258.15002441,5370968.28997803,43.97000122,2.000000
473258.21002197,5370966.88000488,54.27000046,1.000000
473257.65002441,5370968.54998779,44.11000061,2.000000
473257.64001465,5370967.40997314,52.75000000,1.000000
473257.20001221,5370968.72998047,44.81000137,1.000000
473256.71002197,5370968.96997070,45.13000107,1.000000
473256.63000488,5370968.03997803,52.47000122,1.000000
473256.21997070,5370969.23999023,45.22999954,2.000000
473255.72998047,5370969.51000977,45.29999924,2.000000
473255.23999023,5370969.78997803,45.38000107,1.000000
473254.75000000,5370970.08001709,45.34999847,1.000000
473254.59002686,5370969.40997314,51.08000183,1.000000
473254.23999023,5370970.38000488,45.29000092,2.000000
473254.20001221,5370969.40997314,52.75000000,1.000000
473253.95001221,5370970.09002686,48.70000076,1.000000
473253.77001953,5370970.59997559,45.63999939,1.000000
473253.70001221,5370969.72998047,52.50000000,1.000000
473253.46997070,5370970.35998535,48.79999924,1.000000
473253.15002441,5370970.15997314,51.68999863,1.000000
473252.69000244,5370970.36999512,52.13000107,1.000000
473252.38000488,5370971.22998047,47.04999924,1.000000
473252.22998047,5370970.59002686,52.45999908,1.000000
473251.82000732,5370971.70001221,45.91999817,1.000000
473251.75000000,5370970.83001709,52.75000000,1.000000
473251.30999756,5370972.01000977,45.81000137,1.000000
473251.22998047,5370971.19000244,52.34999847,1.000000
473250.80999756,5370972.30999756,45.72000122,2.000000
473250.30999756,5370972.59997559,45.68000031,2.000000
473249.80999756,5370972.89001465,45.74000168,1.000000
473249.30999756,5370973.19000244,45.65999985,2.000000
473248.82000732,5370973.42999268,45.95000076,1.000000
473248.32000732,5370973.72998047,45.95999908,1.000000
473247.86999512,5370973.88000488,46.74000168,1.000000
473247.38000488,5370974.11999512,47.11000061,1.000000
473246.13000488,5370974.29998779,51.20000076,1.000000
473248.41998291,5370974.26000977,45.88999939,1.000000
473248.89001465,5370974.01000977,45.77999878,1.000000
473249.36999512,5370973.75000000,45.61000061,2.000000
473249.85998535,5370973.46002197,45.68000031,1.000000
473250.33001709,5370973.20001221,45.61000061,2.000000
473250.83001709,5370972.89001465,45.75999832,1.000000
473251.76000977,5370971.41998291,52.79000092,1.000000
473251.30999756,5370972.61999512,45.72999954,2.000000
473252.21997070,5370971.17999268,52.61999893,1.000000
473251.90997314,5370972.00000000,47.74000168,1.000000
