//X,Y,Z,Scalar field
472950.41998291,5370529.78997803,55.00999832,1.000000
472950.88000488,5370529.55999756,54.72999954,1.000000
472951.38000488,5370529.20001221,55.31000137,1.000000
472951.85998535,5370528.94000244,55.25000000,1.000000
472952.40997314,5370528.46997070,56.47000122,1.000000
472952.88000488,5370528.20001221,56.47999954,1.000000
472953.33001709,5370527.98999023,56.13999939,1.000000
472953.78997803,5370527.73999023,55.97000122,1.000000
472954.25000000,5370527.52001953,55.66999817,1.000000
472954.63000488,5370527.47998047,54.18999863,1.000000
472955.11999512,5370527.14001465,54.59999847,1.000000
472955.55999756,5370526.96997070,53.88999939,1.000000
472955.96002197,5370526.90997314,52.52999878,1.000000
472955.59002686,5370527.82000732,46.75000000,1.000000
472956.08001709,5370527.52001953,46.88000107,1.000000
472956.59997559,5370527.15002441,47.43000031,1.000000
472957.08001709,5370526.90997314,47.20999908,1.000000
472957.55999756,5370526.64001465,47.16999817,1.000000
472958.03002930,5370526.38000488,46.97000122,1.000000
472958.46997070,5370526.25000000,46.04999924,2.000000
472959.28997803,5370527.34002686,46.50999832,2.000000
472958.90002441,5370527.34997559,48.29999924,1.000000
472958.50000000,5370527.39001465,49.86000061,1.000000
472958.03997803,5370527.60998535,50.31000137,1.000000
472957.44000244,5370528.15997314,48.63000107,1.000000
472956.85998535,5370528.65997314,47.18000031,2.000000
472956.69000244,5370528.15997314,52.24000168,1.000000
472956.36999512,5370528.94000244,47.27999878,1.000000
472956.29998779,5370528.19000244,53.81000137,1.000000
472955.95001221,5370528.16998291,55.70000076,1.000000
472955.40002441,5370528.59997559,54.72999954,1.000000
472955.01000977,5370528.66998291,56.06999969,1.000000
472954.54998779,5370528.90997314,56.25999832,1.000000
472954.10998535,5370529.08001709,56.95999908,1.000000
472953.63000488,5370529.35998535,56.99000168,1.000000
472953.16998291,5370529.59997559,57.18999863,1.000000
472952.67999268,5370529.89001465,57.11999893,1.000000
472952.21997070,5370530.11999512,57.43000031,1.000000
472951.76000977,5370530.34997559,57.75999832,1.000000
472951.26000977,5370530.65997314,57.58000183,1.000000
472950.70001221,5370531.09997559,56.56999969,1.000000
472950.64001465,5370531.86999512,55.52999878,1.000000
472951.26000977,5370531.27001953,57.54999924,1.000000
472951.75000000,5370530.94000244,57.95000076,1.000000
472952.15997314,5370530.82000732,57.02000046,1.000000
472952.67999268,5370530.42999268,57.79000092,1.000000
472953.08001709,5370530.29998779,56.90999985,1.000000
472953.59002686,5370529.95001221,57.40999985,1.000000
472954.07000732,5370529.64001465,57.65000153,1.000000
472954.48999023,5370529.50000000,56.88999939,1.000000
472954.96002197,5370529.23999023,56.83000183,1.000000
472955.38000488,5370529.08001709,56.11000061,1.000000
472955.85998535,5370528.77001953,56.36999893,1.000000
472956.29998779,5370528.58001709,55.88999939,1.000000
472956.59002686,5370528.75000000,53.11000061,1.000000
472956.96997070,5370528.71997070,51.52000046,1.000000
472957.44000244,5370528.46002197,51.43000031,1.000000
472957.17999268,5370529.10998535,47.31000137,2.000000
472957.84002686,5370528.38000488,50.22000122,1.000000
472958.33001709,5370528.09002686,50.27999878,1.000000
472958.79998779,5370527.82000732,50.25999832,1.000000
472959.21002197,5370527.71997070,49.13999939,1.000000
472959.53997803,5370527.83001709,46.66999817,2.000000
472960.41998291,5370528.84002686,47.33000183,1.000000
472959.94000244,5370529.11999512,47.34999847,1.000000
472959.63000488,5370528.95001221,50.25000000,1.000000
472959.13000488,5370529.23999023,50.20000076,1.000000
472958.58001709,5370529.71002197,49.02999878,1.000000
472958.33001709,5370529.39001465,52.86999893,1.000000
472958.03997803,5370530.09997559,48.33000183,1.000000
472957.89001465,5370529.54998779,53.63999939,1.000000
472957.46997070,5370529.65997314,54.70999908,1.000000
472957.03002930,5370529.82000732,55.52999878,1.000000
472956.54998779,5370530.07000732,55.70000076,1.000000
472956.08001709,5370530.28997803,56.13999939,1.000000
472955.61999512,5370530.48999023,56.66999817,1.000000
472955.15002441,5370530.73999023,56.91999817,1.000000
472954.66998291,5370530.96997070,57.25000000,1.000000
472954.09997559,5370531.41998291,56.25000000,1.000000
472953.65002441,5370531.60998535,56.83000183,1.000000
472953.21997070,5370531.76000977,57.72000122,1.000000
472952.64001465,5370532.23999023,56.50000000,1.000000
472952.05999756,5370532.71997070,55.24000168,1.000000
472951.55999756,5370533.01000977,55.20999908,1.000000
472951.78997803,5370533.53002930,54.83000183,1.000000
472952.21997070,5370533.34002686,54.31999969,1.000000
472952.70001221,5370533.05999756,54.41999817,1.000000
472953.16998291,5370532.78002930,54.45000076,1.000000
472953.65997314,5370532.48999023,54.59000015,1.000000
472954.23999023,5370532.00000000,55.93000031,1.000000
472954.82000732,5370531.47998047,57.45000076,1.000000
472955.28997803,5370531.22998047,57.27000046,1.000000
472955.65997314,5370531.21002197,55.65999985,1.000000
472956.20001221,5370530.80999756,56.47999954,1.000000
472956.63000488,5370530.65997314,55.63999939,1.000000
472957.09997559,5370530.42999268,55.40999985,1.000000
472957.53997803,5370530.21997070,54.95999908,1.000000
472957.94000244,5370530.16998291,53.52000046,1.000000
472958.36999512,5370530.01000977,52.79000092,1.000000
472958.02001953,5370530.88000488,47.25999832,2.000000
472958.58001709,5370530.40997314,48.47999954,1.000000
472959.09997559,5370530.03997803,49.09000015,1.000000
472959.63000488,5370529.60998535,50.09999847,1.000000
472960.11999512,5370529.33001709,50.09999847,1.000000
472960.42999268,5370529.47998047,47.36999893,1.000000
472960.89001465,5370529.22998047,47.24000168,1.000000
472962.00000000,5370530.28997803,46.38999939,2.000000
472961.58001709,5370530.40997314,47.43000031,1.000000
472961.05999756,5370530.73999023,47.15999985,1.000000
472960.76000977,5370530.57000732,50.09000015,1.000000
472960.27001953,5370530.83001709,50.22999954,1.000000
472959.73999023,5370531.20001221,49.70999908,1.000000
472959.19000244,5370531.64001465,48.68000031,1.000000
472958.64001465,5370532.04998779,47.90999985,1.000000
472958.53002930,5370531.39001465,53.88000107,1.000000
472958.10998535,5370532.41998291,47.34000015,1.000000
472958.05999756,5370531.65002441,54.02999878,1.000000
472957.61999512,5370532.71997070,47.25999832,2.000000
472957.60998535,5370531.80999756,54.77999878,1.000000
472957.11999512,5370533.00000000,47.25999832,2.000000
472957.09997559,5370532.14001465,54.47999954,1.000000
472956.63000488,5370533.27001953,47.36999893,2.000000
472956.65997314,5370532.33001709,55.06999969,1.000000
472956.16998291,5370532.59997559,55.16999817,1.000000
472955.80999756,5370532.59997559,56.91999817,1.000000
472955.65997314,5370532.92999268,54.86000061,1.000000
472955.28997803,5370533.80999756,49.31999969,1.000000
472955.34002686,5370532.82000732,57.31000137,1.000000
472954.72998047,5370533.35998535,55.68000031,1.000000
472954.14001465,5370533.90002441,54.09999847,1.000000
472953.65997314,5370534.14001465,54.33000183,1.000000
472953.16998291,5370534.42999268,54.33000183,1.000000
472953.40997314,5370534.90002441,54.31999969,1.000000
472953.88000488,5370534.63000488,54.34999847,1.000000
472954.35998535,5370534.34997559,54.40000153,1.000000
472953.90002441,5370535.40997314,47.79999924,1.000000
472954.86999512,5370534.00000000,54.84000015,1.000000
472955.21002197,5370534.03997803,52.91999817,1.000000
472955.39001465,5370534.46997070,48.56999969,1.000000
472956.33001709,5370533.09002686,55.50000000,1.000000
472956.80999756,5370532.80999756,55.58000183,1.000000
472957.20001221,5370532.72998047,54.34999847,1.000000
472956.73999023,5370533.84002686,47.38999939,2.000000
472957.21002197,5370533.57000732,47.34999847,2.000000
472957.69000244,5370533.28997803,47.40999985,1.000000
472958.15997314,5370533.03002930,47.33000183,1.000000
472958.61999512,5370532.78002930,47.25999832,2.000000
472959.10998535,5370532.47998047,47.43000031,1.000000
472959.64001465,5370532.07000732,48.33000183,1.000000
472960.17999268,5370531.61999512,49.49000168,1.000000
472960.71997070,5370531.19000244,50.50000000,1.000000
472961.17999268,5370530.95001221,50.29999924,1.000000
472961.42999268,5370531.21997070,46.86999893,1.000000
472961.92999268,5370530.90002441,47.20999908,1.000000
472962.39001465,5370530.65002441,47.06999969,1.000000
472963.20001221,5370531.84997559,46.47999954,2.000000
472962.70001221,5370532.13000488,46.52000046,2.000000
472962.21002197,5370532.40997314,46.54999924,2.000000
472961.90997314,5370532.19000244,49.86999893,1.000000
472961.44000244,5370532.40002441,50.34000015,1.000000
472960.96002197,5370532.65997314,50.52000046,1.000000
472960.27001953,5370533.40997314,47.52000046,1.000000
472959.76000977,5370533.72998047,47.31999969,1.000000
472959.26000977,5370534.01000977,47.33000183,2.000000
472958.77001953,5370534.28002930,47.41999817,2.000000
472958.36999512,5370534.35998535,48.72000122,1.000000
472957.84997559,5370534.71002197,48.31000137,1.000000
472957.38000488,5370534.95001221,48.56000137,1.000000
472956.98999023,5370535.03002930,49.77000046,1.000000
472956.34997559,5370535.65002441,47.63000107,2.000000
472955.88000488,5370535.90997314,47.74000168,2.000000
472955.40002441,5370536.17999268,47.72999954,2.000000
472954.91998291,5370536.45001221,47.83000183,1.000000
472954.96997070,5370535.53002930,55.22000122,1.000000
472954.51000977,5370535.75000000,55.63999939,1.000000
472955.11999512,5370536.90997314,48.22000122,1.000000
472955.65002441,5370536.55999756,48.70000076,1.000000
472956.15002441,5370536.23999023,48.93999863,1.000000
472956.54998779,5370536.13000488,47.90999985,1.000000
472957.07000732,5370535.79998779,48.27999878,1.000000
472957.59997559,5370535.40997314,49.00000000,1.000000
472958.10998535,5370535.05999756,49.50999832,1.000000
472958.55999756,5370534.85998535,49.04999924,1.000000
472959.05999756,5370534.52001953,49.43000031,1.000000
472959.52001953,5370534.32000732,48.97999954,1.000000
472959.96997070,5370534.11999512,48.52000046,1.000000
472960.35998535,5370534.04998779,47.22000122,2.000000
472960.89001465,5370533.66998291,47.90000153,1.000000
472961.53002930,5370532.97998047,50.56999969,1.000000
472962.00000000,5370532.70001221,50.61999893,1.000000
472962.40002441,5370532.65002441,49.22999954,1.000000
472962.71002197,5370532.78002930,46.63000107,2.000000
472963.16998291,5370532.53997803,46.45000076,2.000000
472963.65002441,5370532.26000977,46.50999832,2.000000
472964.34997559,5370533.39001465,46.50999832,2.000000
472963.84997559,5370533.65997314,46.59000015,2.000000
472963.35998535,5370533.94000244,46.61999893,2.000000
472963.03997803,5370533.80999756,49.24000168,1.000000
472962.60998535,5370533.90997314,50.43999863,1.000000
472962.11999512,5370534.19000244,50.43999863,1.000000
472961.45001221,5370534.90997314,47.66999817,1.000000
472960.94000244,5370535.23999023,47.38000107,2.000000
472960.51000977,5370535.34997559,48.45000076,1.000000
472960.07000732,5370535.50000000,49.34000015,1.000000
472959.58001709,5370535.77001953,49.47000122,1.000000
472959.08001709,5370536.04998779,49.47999954,1.000000
472958.57000732,5370536.35998535,49.34000015,1.000000
472958.09002686,5370536.59997559,49.63999939,1.000000
472957.54998779,5370537.01000977,48.79999924,1.000000
472957.02001953,5370537.36999512,48.33000183,1.000000
472956.57000732,5370537.53997803,48.99000168,1.000000
472956.03002930,5370537.96002197,48.13000107,1.000000
472956.35998535,5370538.39001465,48.06000137,1.000000
472956.88000488,5370538.01000977,48.75000000,1.000000
472957.35998535,5370537.72998047,48.81999969,1.000000
472957.83001709,5370537.46002197,48.83000183,1.000000
472958.34002686,5370537.10998535,49.38000107,1.000000
472958.83001709,5370536.79998779,49.63999939,1.000000
472959.32000732,5370536.48999023,49.84000015,1.000000
472959.82000732,5370536.15997314,50.22000122,1.000000
472960.26000977,5370536.00000000,49.54000092,1.000000
472960.72998047,5370535.75000000,49.34999847,1.000000
472961.07000732,5370535.79998779,47.34000015,2.000000
472961.55999756,5370535.52001953,47.38999939,1.000000
472962.17999268,5370534.89001465,49.66999817,1.000000
472962.71997070,5370534.47998047,50.50000000,1.000000
472963.21997070,5370534.17999268,50.63999939,1.000000
472963.85998535,5370533.50000000,53.33000183,1.000000
472963.57000732,5370534.22998047,48.59999847,1.000000
472963.92999268,5370534.26000977,46.63999939,1.000000
472964.40997314,5370534.00000000,46.56000137,2.000000
472964.88000488,5370533.72998047,46.54999924,2.000000
472965.53002930,5370534.92999268,46.56999969,2.000000
472965.10998535,5370534.05999756,55.86000061,1.000000
472964.53997803,5370535.50000000,46.61000061,2.000000
472964.69000244,5370534.15002441,57.11000061,1.000000
472964.51000977,5370534.59997559,54.18999863,1.000000
472964.07000732,5370535.71997070,47.02999878,1.000000
472963.78997803,5370535.46997070,50.43000031,1.000000
472963.29998779,5370535.72998047,50.56999969,1.000000
472962.73999023,5370536.15997314,49.63000107,1.000000
472962.14001465,5370536.72998047,47.81999969,1.000000
472961.61999512,5370537.07000732,47.45000076,2.000000
472961.13000488,5370537.34002686,47.52999878,2.000000
472960.71002197,5370537.44000244,48.61999893,1.000000
472960.27001953,5370537.61999512,49.27999878,1.000000
472959.77001953,5370537.94000244,49.02999878,1.000000
472959.25000000,5370538.28002930,48.65999985,1.000000
472958.69000244,5370538.71002197,47.72000122,2.000000
472958.21002197,5370538.96997070,47.83000183,2.000000
472957.71997070,5370539.23999023,47.90000153,2.000000
472957.23999023,5370539.51000977,48.00000000,1.000000
472957.29998779,5370539.72998047,50.86000061,1.000000
472957.72998047,5370539.57000732,50.20999908,1.000000
472958.15997314,5370539.40002441,49.56999969,1.000000
472958.53002930,5370539.38000488,47.95000076,1.000000
472959.00000000,5370539.14001465,47.75999832,2.000000
472959.47998047,5370538.86999512,47.77000046,1.000000
472959.94000244,5370538.61999512,47.65999985,2.000000
472960.45001221,5370538.27001953,48.15000153,1.000000
472960.91998291,5370538.01000977,48.08000183,1.000000
472961.35998535,5370537.82000732,47.59999847,1.000000
472961.83001709,5370537.57000732,47.47000122,2.000000
472962.30999756,5370537.28997803,47.54000092,1.000000
472962.83001709,5370536.90002441,48.29000092,1.000000
472963.45001221,5370536.27001953,50.63000107,1.000000
472963.91998291,5370536.01000977,50.54999924,1.000000
472964.30999756,5370535.96002197,49.11999893,1.000000
472964.64001465,5370536.07000732,46.70000076,2.000000
472965.59997559,5370534.54998779,54.77000046,1.000000
472965.10998535,5370535.79998779,46.70999908,2.000000
472966.07000732,5370535.26000977,46.65000153,2.000000
472966.33001709,5370535.64001465,55.09999847,1.000000
472965.83001709,5370536.92999268,46.79999924,2.000000
472966.03997803,5370535.42999268,58.24000168,1.000000
472965.82000732,5370535.07000732,62.31000137,1.000000
472965.29998779,5370536.38000488,53.91999817,1.000000
472964.76000977,5370536.80999756,52.83000183,1.000000
472964.14001465,5370537.42999268,50.63000107,1.000000
472963.54998779,5370537.96997070,48.97999954,1.000000
472962.98999023,5370538.44000244,47.65999985,1.000000
472962.50000000,5370538.72998047,47.61000061,2.000000
472962.01000977,5370539.02001953,47.54999924,2.000000
472961.53997803,5370539.27001953,47.70000076,1.000000
472961.03997803,5370539.54998779,47.70999908,2.000000
472960.55999756,5370539.82000732,47.77000046,2.000000
472960.07000732,5370540.09002686,47.84000015,2.000000
472959.58001709,5370540.35998535,47.86999893,2.000000
472959.09002686,5370540.63000488,47.97000122,2.000000
472958.95001221,5370540.09997559,53.06999969,1.000000
472958.46997070,5370540.34997559,53.25000000,1.000000
472957.96997070,5370540.64001465,53.20000076,1.000000
472958.75000000,5370540.80999756,53.04999924,1.000000
472959.21002197,5370540.57000732,52.91999817,1.000000
472959.33001709,5370541.09002686,48.02000046,2.000000
472959.78997803,5370540.84002686,47.90999985,2.000000
472960.25000000,5370540.59002686,47.81000137,2.000000
472960.71997070,5370540.32000732,47.84000015,1.000000
472961.17999268,5370540.08001709,47.70999908,2.000000
472961.65002441,5370539.80999756,47.77000046,1.000000
472962.10998535,5370539.55999756,47.61000061,2.000000
472962.59002686,5370539.28997803,47.61999893,2.000000
472963.05999756,5370539.01000977,47.68999863,1.000000
472963.54998779,5370538.72998047,47.74000168,1.000000
472964.14001465,5370538.19000244,49.45999908,1.000000
472964.70001221,5370537.72998047,50.72000122,1.000000
472965.90997314,5370535.65002441,62.27999878,1.000000
472965.16998291,5370537.47998047,50.50999832,1.000000
472966.44000244,5370535.22998047,63.25999832,1.000000
472967.54998779,5370538.10998535,46.91999817,2.000000
472967.51000977,5370537.25000000,54.29000092,1.000000
472967.05999756,5370538.39001465,46.91999817,2.000000
472967.03997803,5370537.47998047,54.59999847,1.000000
472966.57000732,5370538.66998291,46.97999954,2.000000
472966.92999268,5370536.83001709,60.59000015,1.000000
472966.73999023,5370536.38000488,65.23000336,1.000000
472966.41998291,5370537.16998291,60.15000153,1.000000
472965.88000488,5370537.59997559,59.20999908,1.000000
472965.33001709,5370538.94000244,50.59999847,1.000000
472964.76000977,5370539.39001465,49.54999924,1.000000
472964.25000000,5370539.71002197,49.31000137,1.000000
472963.76000977,5370539.98999023,49.31999969,1.000000
472963.26000977,5370540.26000977,49.40999985,1.000000
472962.65997314,5370540.77001953,47.97000122,1.000000
472962.15002441,5370541.09002686,47.77999878,2.000000
472961.65002441,5370541.35998535,47.90000153,1.000000
472961.39001465,5370541.09002686,51.38999939,1.000000
472961.15002441,5370541.64001465,47.90999985,2.000000
472960.80999756,5370541.57000732,50.09999847,1.000000
472960.15997314,5370542.20001221,47.97999954,2.000000
472959.66998291,5370542.46002197,48.13000107,2.000000
472959.41998291,5370542.19000244,51.52000046,1.000000
472959.86999512,5370542.53002930,51.47000122,1.000000
472960.39001465,5370542.17999268,51.97000122,1.000000
472960.11999512,5370542.78002930,48.20999908,1.000000
472960.84002686,5370541.96002197,51.59999847,1.000000
472961.34002686,5370541.63000488,51.99000168,1.000000
472961.85998535,5370541.28002930,52.47000122,1.000000
472962.39001465,5370540.90002441,53.16999817,1.000000
472962.84997559,5370540.66998291,52.91999817,1.000000
472963.23999023,5370540.63000488,51.43999863,1.000000
472963.63000488,5370540.58001709,49.97000122,1.000000
472964.09002686,5370540.36999512,49.59999847,1.000000
472964.58001709,5370540.09002686,49.63999939,1.000000
472965.08001709,5370539.77001953,49.95000076,1.000000
472966.11999512,5370538.14001465,58.56999969,1.000000
472965.63000488,5370539.36999512,50.74000168,1.000000
472966.69000244,5370537.66998291,59.88999939,1.000000
472966.11999512,5370539.07000732,50.86999893,1.000000
472967.17999268,5370537.34997559,60.20999908,1.000000
472966.46997070,5370539.11999512,48.83000183,1.000000
472966.84002686,5370539.11999512,47.06000137,2.000000
472967.30999756,5370538.86999512,46.90999985,2.000000
472967.78997803,5370538.59002686,46.99000168,2.000000
472968.27001953,5370538.34002686,46.88999939,2.000000
472969.30999756,5370539.28997803,46.86999893,2.000000
472969.21002197,5370538.59002686,53.22000122,1.000000
472968.83001709,5370539.54998779,46.99000168,1.000000
472968.73999023,5370538.83001709,53.47000122,1.000000
472968.34002686,5370539.83001709,46.97999954,2.000000
472967.84997559,5370540.09997559,47.06999969,2.000000
472967.36999512,5370540.35998535,47.15999985,2.000000
472967.02001953,5370540.29998779,49.31999969,1.000000
472966.64001465,5370540.30999756,51.02999878,1.000000
472966.21002197,5370540.45001221,51.93999863,1.000000
472965.75000000,5370540.67999268,52.15000153,1.000000
472965.23999023,5370541.00000000,51.88999939,1.000000
472964.97998047,5370541.64001465,47.79000092,2.000000
472964.80999756,5370541.15997314,52.61999893,1.000000
472964.35998535,5370541.35998535,53.13000107,1.000000
472963.98999023,5370541.34997559,54.90999985,1.000000
472963.58001709,5370541.47998047,55.83000183,1.000000
472963.03002930,5370541.88000488,55.06000137,1.000000
472962.53002930,5370542.20001221,54.79000092,1.000000
472962.01000977,5370542.54998779,54.27000046,1.000000
472961.48999023,5370542.90002441,53.86999893,1.000000
472960.92999268,5370543.33001709,52.93000031,1.000000
472961.38000488,5370543.52001953,54.04000092,1.000000
472961.89001465,5370543.17999268,54.47999954,1.000000
472962.46997070,5370542.70001221,55.77000046,1.000000
472962.96997070,5370542.40002441,55.99000168,1.000000
472963.46997070,5370542.08001709,56.29999924,1.000000
472963.95001221,5370541.82000732,56.20999908,1.000000
472964.42999268,5370541.55999756,56.13000107,1.000000
472964.75000000,5370541.64001465,53.88999939,1.000000
472964.34997559,5370542.59997559,47.79000092,2.000000
472965.17999268,5370541.52001953,52.90999985,1.000000
472965.64001465,5370541.29998779,52.58000183,1.000000
472965.33001709,5370542.04998779,47.83000183,2.000000
472966.11999512,5370541.02001953,52.68000031,1.000000
472966.63000488,5370540.67999268,53.13000107,1.000000
472967.03002930,5370540.58001709,52.00000000,1.000000
472967.39001465,5370540.60998535,50.11999893,1.000000
472967.67999268,5370540.78997803,47.22000122,2.000000
472968.15002441,5370540.53997803,47.15999985,2.000000
472968.63000488,5370540.28002930,47.06000137,2.000000
472969.10998535,5370540.01000977,47.09000015,1.000000
472969.57000732,5370539.76000977,46.95000076,2.000000
472970.04998779,5370539.47998047,47.00999832,1.000000
472970.71002197,5370540.61999512,47.06999969,2.000000
472970.23999023,5370540.88000488,47.15000153,1.000000
472969.75000000,5370541.15997314,47.15999985,2.000000
472969.27001953,5370541.41998291,47.24000168,1.000000
472968.78002930,5370541.70001221,47.24000168,2.000000
472968.55999756,5370541.30999756,51.52999878,1.000000
472968.29998779,5370541.95001221,47.38000107,2.000000
472968.19000244,5370541.30999756,53.24000168,1.000000
472967.73999023,5370541.47998047,53.97000122,1.000000
472967.28997803,5370541.67999268,54.47000122,1.000000
472966.83001709,5370541.90002441,54.79999924,1.000000
472966.40997314,5370542.01000977,55.88000107,1.000000
472965.88000488,5370543.26000977,47.88999939,2.000000
472965.97998047,5370542.15002441,56.77000046,1.000000
472965.47998047,5370542.45001221,56.56000137,1.000000
472965.01000977,5370542.67999268,56.90000153,1.000000
472964.54998779,5370542.89001465,57.27000046,1.000000
472964.09002686,5370543.10998535,57.65000153,1.000000
472963.58001709,5370543.44000244,57.36000061,1.000000
472963.03997803,5370543.84002686,56.54000092,1.000000
472962.47998047,5370544.28002930,55.54000092,1.000000
472961.90997314,5370544.75000000,54.29999924,1.000000
472962.40997314,5370544.88000488,55.81000137,1.000000
472962.97998047,5370544.38000488,57.27999878,1.000000
472963.46002197,5370544.09997559,57.31000137,1.000000
472963.97998047,5370543.75000000,57.88999939,1.000000
472964.45001221,5370543.48999023,57.81999969,1.000000
472964.90002441,5370543.28997803,57.40000153,1.000000
472965.35998535,5370543.04998779,57.22999954,1.000000
472965.84002686,5370542.78002930,57.18999863,1.000000
472966.32000732,5370542.51000977,57.22000122,1.000000
472966.73999023,5370542.35998535,56.45000076,1.000000
472967.17999268,5370542.20001221,55.77000046,1.000000
472967.60998535,5370542.03997803,55.02000046,1.000000
472967.96002197,5370542.10998535,52.90000153,1.000000
472968.46997070,5370541.77001953,53.33000183,1.000000
472968.88000488,5370541.67999268,52.11000061,1.000000
472968.58001709,5370542.40997314,47.40999985,2.000000
472969.04998779,5370542.16998291,47.25000000,2.000000
472969.53997803,5370541.88000488,47.34999847,1.000000
472970.01000977,5370541.64001465,47.20000076,2.000000
472970.48999023,5370541.35998535,47.22000122,1.000000
472970.96997070,5370541.09997559,47.15000153,2.000000
472972.08001709,5370542.03002930,47.20000076,2.000000
472971.59002686,5370542.28997803,47.34999847,1.000000
472971.09997559,5370542.57000732,47.34000015,2.000000
472970.61999512,5370542.83001709,47.41999817,2.000000
472970.13000488,5370543.10998535,47.40999985,2.000000
472969.64001465,5370543.36999512,47.50999832,2.000000
472969.16998291,5370543.61999512,47.68000031,2.000000
472968.90002441,5370543.36999512,51.11000061,1.000000
472968.61999512,5370543.14001465,54.31000137,1.000000
472968.41998291,5370543.61999512,51.22999954,1.000000
472968.22998047,5370543.17999268,55.79999924,1.000000
472967.76000977,5370543.41998291,55.99000168,1.000000
472967.28002930,5370543.70001221,55.97000122,1.000000
472966.86999512,5370543.78997803,57.16999817,1.000000
472966.45001221,5370543.94000244,57.90000153,1.000000
472965.95001221,5370544.23999023,57.75000000,1.000000
472965.55999756,5370545.15997314,51.93000031,1.000000
472965.50000000,5370544.45001221,58.16999817,1.000000
472965.03002930,5370544.70001221,58.29999924,1.000000
472964.53002930,5370545.01000977,58.08000183,1.000000
472963.97998047,5370545.45001221,57.00999832,1.000000
472963.46997070,5370545.76000977,56.81000137,1.000000
472962.90002441,5370546.21997070,55.61999893,1.000000
472963.38000488,5370546.54998779,55.56000137,1.000000
472963.94000244,5370546.09002686,56.75000000,1.000000
472964.47998047,5370545.69000244,57.59000015,1.000000
472964.98999023,5370545.32000732,58.22999954,1.000000
472965.47998047,5370545.02001953,58.45000076,1.000000
472965.95001221,5370544.78002930,58.27999878,1.000000
472966.39001465,5370544.59002686,57.79999924,1.000000
472966.84002686,5370544.36999512,57.47999954,1.000000
472967.21997070,5370544.34002686,55.97000122,1.000000
472967.66998291,5370544.13000488,55.65000153,1.000000
472968.14001465,5370543.88000488,55.49000168,1.000000
472968.57000732,5370543.71997070,54.86000061,1.000000
472968.92999268,5370543.72998047,53.00000000,1.000000
472969.28997803,5370543.76000977,51.06999969,1.000000
472969.59002686,5370543.91998291,48.31999969,1.000000
472970.03997803,5370543.77001953,47.56000137,2.000000
472970.52001953,5370543.51000977,47.45000076,2.000000
472970.98999023,5370543.23999023,47.43999863,1.000000
472971.47998047,5370542.97998047,47.34999847,2.000000
472971.96002197,5370542.71002197,47.36999893,1.000000
472972.42999268,5370542.46002197,47.25000000,2.000000
472973.14001465,5370543.55999756,47.45999908,1.000000
472972.65997314,5370543.84002686,47.41999817,2.000000
472972.19000244,5370544.08001709,47.61000061,1.000000
472971.70001221,5370544.35998535,47.63000107,2.000000
472971.21002197,5370544.61999512,47.72000122,1.000000
472970.72998047,5370544.89001465,47.72999954,2.000000
472970.30999756,5370545.00000000,48.86999893,1.000000
472969.96997070,5370544.90002441,51.25000000,1.000000
472969.51000977,5370545.09002686,51.81000137,1.000000
472969.03997803,5370545.33001709,52.09999847,1.000000
472968.80999756,5370545.89001465,48.50000000,1.000000
472968.66998291,5370545.32000732,53.90000153,1.000000
472968.34002686,5370546.10998535,48.83000183,1.000000
472968.21997070,5370545.50000000,54.54999924,1.000000
472967.76000977,5370545.70001221,55.06000137,1.000000
472967.26000977,5370546.01000977,54.77999878,1.000000
472966.78997803,5370546.23999023,55.15000153,1.000000
472966.28997803,5370546.52001953,55.08000183,1.000000
472966.05999756,5370547.05999756,51.72000122,1.000000
472965.83001709,5370547.59002686,48.34000015,2.000000
472965.86999512,5370546.65002441,56.04000092,1.000000
472965.35998535,5370546.96997070,55.77999878,1.000000
472964.72998047,5370547.55999756,53.75999832,1.000000
472965.41998291,5370547.54998779,55.59999847,1.000000
472965.15002441,5370548.17999268,51.66999817,1.000000
472965.90997314,5370547.27001953,55.70000076,1.000000
472965.61999512,5370547.92999268,51.50000000,1.000000
472966.34997559,5370547.08001709,55.20999908,1.000000
472966.09002686,5370547.67999268,51.41999817,1.000000
472966.80999756,5370546.84997559,54.97999954,1.000000
472967.23999023,5370546.70001221,54.20000076,1.000000
472967.02001953,5370547.21997070,50.88000107,1.000000
472967.75000000,5370546.35998535,54.65999985,1.000000
472967.33001709,5370547.35998535,48.33000183,2.000000
472968.25000000,5370546.03002930,55.09000015,1.000000
472968.63000488,5370546.01000977,53.47000122,1.000000
472969.08001709,5370545.80999756,53.00999832,1.000000
472968.79998779,5370546.46997070,48.83000183,1.000000
472969.38000488,5370545.96997070,50.31000137,1.000000
472969.92999268,5370545.51000977,51.54000092,1.000000
472970.38000488,5370545.29998779,51.18000031,1.000000
472970.71997070,5370545.38000488,48.93000031,1.000000
472971.11999512,5370545.29998779,47.75000000,2.000000
472971.59997559,5370545.03002930,47.79000092,1.000000
472972.07000732,5370544.77001953,47.66999817,2.000000
472972.54998779,5370544.51000977,47.68000031,1.000000
472973.02001953,5370544.26000977,47.50999832,2.000000
472973.50000000,5370544.00000000,47.50000000,1.000000
472974.80999756,5370544.80999756,47.58000183,1.000000
472974.30999756,5370545.08001709,47.65000153,2.000000
472973.83001709,5370545.34002686,47.77000046,1.000000
